order_id,customer_id,order_date,order_status,payment_method,shipping_city,shipping_state
O005189,10158,2025-10-15,Delivered,Credit Card,Jaipur,Maharashtra
O005190,11601,2025-09-17,Delivered,Net Banking,Ludhiana,Kerala
O005191,11611,2025-03-25,Delivered,Credit Card,Delhi,Rajasthan
O005192,11464,2025-06-20,Delivered,Net Banking,Ahmedabad,Rajasthan
O005193,10978,2025-01-02,Delivered,COD,Kochi,Punjab
O005194,12383,2024-09-11,Delivered,UPI,Delhi,Karnataka
O005195,11262,2025-04-07,Delivered,Debit Card,Kolkata,Telangana
O005196,10153,2024-09-24,Cancelled,Credit Card,Kolkata,Telangana
O005197,11630,2024-05-05,Delivered,Debit Card,Ludhiana,Uttar Pradesh
O005198,11056,2025-01-27,Delivered,COD,Jaipur,Gujarat
O005199,10053,2024-11-29,Delivered,Credit Card,Kolkata,Tamil Nadu
O005200,11755,2025-07-18,Delivered,Debit Card,Bengaluru,Rajasthan
O005201,11329,2025-01-02,Delivered,COD,Ludhiana,Delhi
O005202,12393,2025-07-08,Cancelled,Net Banking,Chennai,Rajasthan
O005203,10001,2025-11-08,Delivered,COD,Gurugram,Haryana
O005204,10167,2025-07-07,Delivered,Credit Card,Kolkata,Gujarat
O005205,12365,2025-03-31,Delivered,Credit Card,Mumbai,Karnataka
O005206,10965,2025-11-18,Delivered,Credit Card,Kolkata,Delhi
O005207,11886,2024-03-07,Delivered,COD,Lucknow,Tamil Nadu
O005208,10273,2024-03-06,Delivered,Credit Card,Bengaluru,Tamil Nadu
O005209,11693,2025-08-17,Cancelled,COD,Kochi,Telangana
O005210,12421,2025-09-08,Cancelled,UPI,Ahmedabad,Karnataka
O005211,10900,2025-02-03,Delivered,UPI,Chennai,Telangana
O005212,12249,2024-10-13,Delivered,UPI,Delhi,Karnataka
O005213,12188,2024-07-04,Delivered,Debit Card,Mumbai,West Bengal
O005214,12354,2024-10-10,Returned,UPI,Mumbai,West Bengal
O005215,11220,2025-05-30,Delivered,UPI,Bengaluru,Maharashtra
O005216,10360,2025-10-11,Delivered,COD,Lucknow,Haryana
O005217,12355,2025-11-21,Delivered,COD,Kochi,Kerala
O005218,12040,2024-08-24,Delivered,Credit Card,Jaipur,West Bengal
O005219,12381,2024-01-18,Delivered,Credit Card,Jaipur,Maharashtra
O005220,10334,2025-02-17,Delivered,Credit Card,Bengaluru,Punjab
O005221,10731,2024-01-09,Delivered,COD,Hyderabad,West Bengal
O005222,11498,2025-02-23,Delivered,COD,Kochi,Tamil Nadu
O005223,11418,2024-01-29,Delivered,UPI,Kochi,Delhi
O005224,11744,2025-10-17,Delivered,Net Banking,Ahmedabad,Kerala
O005225,11601,2024-12-13,Delivered,COD,Jaipur,Punjab
O005226,11404,2025-10-22,Delivered,Net Banking,Delhi,Uttar Pradesh
O005227,10021,2025-07-29,Delivered,COD,Ludhiana,Kerala
O005228,11974,2025-03-25,Delivered,COD,Chennai,Tamil Nadu
O005229,10879,2025-01-14,Delivered,Debit Card,Delhi,Delhi
O005230,10177,2025-11-29,Delivered,Net Banking,Ludhiana,Gujarat
O005231,11387,2024-12-31,Delivered,Debit Card,Chennai,Karnataka
O005232,12070,2024-08-14,Delivered,UPI,Chennai,Tamil Nadu
O005233,12298,2024-04-27,Delivered,Debit Card,Ahmedabad,Rajasthan
O005234,10661,2025-02-15,Returned,Debit Card,Gurugram,Rajasthan
O005235,11200,2024-12-21,Delivered,UPI,Ahmedabad,West Bengal
O005236,10126,2024-09-10,Returned,Net Banking,Hyderabad,West Bengal
O005237,11270,2025-06-26,Shipped,Credit Card,Delhi,Kerala
O005238,10611,2025-11-03,Delivered,COD,Ludhiana,Telangana
O005239,11295,2025-12-27,Cancelled,Net Banking,Gurugram,West Bengal
O005240,11010,2025-03-19,Delivered,UPI,Lucknow,Maharashtra
O005241,12092,2025-11-11,Delivered,Debit Card,Bengaluru,Punjab
O005242,11758,2024-03-21,Delivered,Credit Card,Mumbai,Gujarat
O005243,11965,2024-02-15,Delivered,Debit Card,Gurugram,West Bengal
O005244,10548,2024-02-18,Delivered,COD,Delhi,Telangana
O005245,11192,2025-03-24,Delivered,UPI,Delhi,Tamil Nadu
O005246,12483,2025-02-10,Delivered,Credit Card,Delhi,Karnataka
O005247,11054,2024-10-09,Delivered,Net Banking,Delhi,Telangana
O005248,11621,2025-04-17,Delivered,Net Banking,Gurugram,Kerala
O005249,12405,2025-02-19,Delivered,UPI,Chennai,Karnataka
O005250,11823,2025-08-22,Returned,UPI,Chennai,Tamil Nadu
O005251,11272,2024-04-30,Delivered,Debit Card,Ludhiana,Kerala
O005252,11720,2024-01-03,Delivered,Credit Card,Hyderabad,Gujarat
O005253,10253,2024-11-11,Delivered,COD,Kolkata,Rajasthan
O005254,11560,2025-04-04,Shipped,UPI,Gurugram,Karnataka
O005255,10737,2024-08-14,Delivered,Credit Card,Lucknow,Haryana
O005256,12047,2024-03-19,Returned,UPI,Kochi,Delhi
O005257,10900,2025-10-18,Delivered,UPI,Kochi,West Bengal
O005258,11929,2025-06-27,Delivered,Net Banking,Mumbai,Uttar Pradesh
O005259,12171,2025-12-23,Returned,Credit Card,Gurugram,Haryana
O005260,11318,2024-03-11,Returned,Net Banking,Mumbai,Rajasthan
O005261,12191,2024-07-15,Delivered,Net Banking,Jaipur,Punjab
O005262,11003,2024-02-27,Delivered,Credit Card,Lucknow,West Bengal
O005263,11923,2025-02-27,Shipped,Net Banking,Lucknow,Uttar Pradesh
O005264,11972,2025-04-13,Delivered,Debit Card,Jaipur,Kerala
O005265,12105,2025-09-15,Delivered,COD,Chennai,Maharashtra
O005266,10042,2024-02-17,Delivered,COD,Ludhiana,Haryana
O005267,11848,2025-03-10,Delivered,Debit Card,Kochi,Kerala
O005268,10343,2024-07-03,Shipped,UPI,Lucknow,Karnataka
O005269,10332,2024-06-13,Delivered,Net Banking,Jaipur,Maharashtra
O005270,11461,2025-12-27,Returned,COD,Kochi,Telangana
O005271,10341,2024-11-26,Delivered,Credit Card,Chennai,West Bengal
O005272,12389,2024-11-25,Delivered,UPI,Gurugram,Rajasthan
O005273,12230,2024-04-30,Delivered,COD,Hyderabad,Rajasthan
O005274,11701,2024-07-31,Cancelled,Net Banking,Kochi,West Bengal
O005275,11288,2025-05-21,Returned,COD,Jaipur,Gujarat
O005276,11234,2025-07-06,Shipped,Net Banking,Mumbai,Rajasthan
O005277,12230,2024-06-16,Delivered,UPI,Mumbai,Punjab
O005278,11468,2025-06-29,Returned,Debit Card,Gurugram,Karnataka
O005279,12299,2025-03-02,Cancelled,Net Banking,Delhi,Maharashtra
O005280,10138,2025-12-09,Delivered,Net Banking,Bengaluru,Telangana
O005281,10087,2025-12-03,Delivered,UPI,Lucknow,Haryana
O005282,11834,2024-08-08,Delivered,UPI,Delhi,Tamil Nadu
O005283,12341,2024-01-10,Delivered,Credit Card,Lucknow,Punjab
O005284,12140,2024-04-29,Returned,UPI,Ahmedabad,Telangana
O005285,10208,2025-09-26,Delivered,COD,Ahmedabad,Rajasthan
O005286,12234,2024-09-03,Delivered,Net Banking,Lucknow,Rajasthan
O005287,11851,2024-12-25,Delivered,Debit Card,Lucknow,Punjab
O005288,11688,2024-08-08,Delivered,UPI,Lucknow,Karnataka
O005289,12204,2025-05-20,Shipped,Net Banking,Hyderabad,Maharashtra
O005290,12341,2024-02-27,Delivered,Debit Card,Jaipur,Rajasthan
O005291,12209,2025-04-04,Delivered,Credit Card,Jaipur,Tamil Nadu
O005292,11509,2024-05-07,Returned,COD,Delhi,West Bengal
O005293,11527,2025-11-29,Shipped,Credit Card,Chennai,Rajasthan
O005294,10851,2025-12-17,Delivered,UPI,Mumbai,Punjab
O005295,12204,2024-03-26,Delivered,COD,Hyderabad,Punjab
O005296,12191,2024-04-13,Delivered,Credit Card,Jaipur,Haryana
O005297,12083,2024-05-22,Shipped,Net Banking,Ahmedabad,Haryana
O005298,10224,2024-07-23,Shipped,UPI,Lucknow,Tamil Nadu
O005299,12441,2025-10-02,Delivered,Credit Card,Gurugram,Rajasthan
O005300,12456,2024-02-07,Delivered,COD,Delhi,West Bengal
O005301,11412,2024-12-28,Delivered,COD,Mumbai,Tamil Nadu
O005302,11720,2025-09-12,Delivered,Debit Card,Delhi,Rajasthan
O005303,10297,2024-11-04,Delivered,COD,Kochi,Telangana
O005304,10323,2024-02-21,Delivered,COD,Lucknow,Rajasthan
O005305,11878,2024-01-01,Delivered,UPI,Jaipur,Telangana
O005306,11512,2024-01-11,Shipped,COD,Kolkata,Delhi
O005307,12087,2025-10-01,Delivered,Debit Card,Delhi,West Bengal
O005308,10505,2024-08-01,Shipped,COD,Ahmedabad,West Bengal
O005309,11561,2025-07-09,Delivered,Debit Card,Gurugram,Uttar Pradesh
O005310,11366,2025-06-01,Shipped,Net Banking,Ludhiana,Kerala
O005311,12288,2025-10-29,Delivered,Debit Card,Ahmedabad,Maharashtra
O005312,10687,2025-02-18,Delivered,UPI,Chennai,Delhi
O005313,12018,2024-01-08,Delivered,Credit Card,Lucknow,Gujarat
O005314,11469,2024-01-05,Delivered,Credit Card,Ludhiana,Gujarat
O005315,10740,2024-12-27,Shipped,Net Banking,Jaipur,Maharashtra
O005316,10997,2025-11-24,Delivered,UPI,Chennai,Rajasthan
O005317,11435,2024-04-21,Delivered,Net Banking,Mumbai,Gujarat
O005318,11916,2024-09-29,Delivered,Net Banking,Gurugram,Gujarat
O005319,10623,2025-02-25,Returned,COD,Delhi,Kerala
O005320,10298,2024-09-21,Delivered,COD,Ahmedabad,Delhi
O005321,11076,2025-04-02,Delivered,UPI,Jaipur,West Bengal
O005322,10304,2024-07-30,Cancelled,Credit Card,Lucknow,Tamil Nadu
O005323,11312,2024-03-18,Delivered,Debit Card,Jaipur,Maharashtra
O005324,10664,2025-10-27,Delivered,COD,Kolkata,Maharashtra
O005325,11142,2024-08-08,Delivered,UPI,Ludhiana,Karnataka
O005326,11993,2025-01-03,Delivered,UPI,Kochi,Tamil Nadu
O005327,10209,2024-12-12,Delivered,Credit Card,Chennai,Kerala
O005328,11317,2024-01-25,Delivered,UPI,Ludhiana,Telangana
O005329,10519,2025-02-23,Cancelled,UPI,Jaipur,West Bengal
O005330,12125,2024-12-19,Shipped,Credit Card,Lucknow,West Bengal
O005331,10338,2025-12-20,Returned,COD,Gurugram,Maharashtra
O005332,11814,2025-02-20,Delivered,Credit Card,Delhi,Punjab
O005333,11870,2025-05-29,Delivered,Net Banking,Lucknow,Karnataka
O005334,10913,2024-08-02,Returned,COD,Ludhiana,Tamil Nadu
O005335,10807,2024-04-21,Delivered,,Kolkata,Tamil Nadu
O005336,11316,2025-12-04,Shipped,UPI,Gurugram,Kerala
O005337,11295,2025-07-12,Delivered,Net Banking,Delhi,Haryana
O005338,10572,2025-03-03,Shipped,Credit Card,Ahmedabad,Tamil Nadu
O005339,12472,2025-11-29,Returned,Credit Card,Gurugram,West Bengal
O005340,11680,2025-07-15,Delivered,Debit Card,Mumbai,West Bengal
O005341,11040,2025-12-09,Delivered,UPI,Mumbai,Uttar Pradesh
O005342,10926,2024-08-03,Delivered,Credit Card,Jaipur,Gujarat
O005343,11785,2025-02-16,Delivered,COD,Delhi,Tamil Nadu
O005344,10098,2025-01-14,Delivered,Credit Card,Bengaluru,Tamil Nadu
O005345,11640,2025-08-24,Delivered,COD,Delhi,Delhi
O005346,12348,2024-08-19,Delivered,UPI,Ludhiana,Punjab
O005347,10747,2024-09-14,Delivered,Debit Card,Kolkata,Delhi
O005348,11446,2025-10-26,Delivered,Debit Card,Jaipur,Kerala
O005349,11331,2024-09-12,Delivered,Net Banking,Ahmedabad,Uttar Pradesh
O005350,12322,2025-02-06,Delivered,Credit Card,Lucknow,Tamil Nadu
O005351,10261,2025-02-27,Delivered,UPI,Hyderabad,Gujarat
O005352,11263,2024-03-05,Cancelled,Net Banking,Jaipur,Punjab
O005353,10936,2024-07-08,Delivered,UPI,Hyderabad,Tamil Nadu
O005354,11798,2025-08-25,Delivered,UPI,Ludhiana,Tamil Nadu
O005355,10332,2024-06-21,Shipped,Net Banking,Hyderabad,Karnataka
O005356,10115,2025-09-19,Delivered,UPI,Bengaluru,Kerala
O005357,10268,2025-07-14,Delivered,Net Banking,Gurugram,Punjab
O005358,12060,2024-08-14,Delivered,Credit Card,Ahmedabad,Gujarat
O005359,10073,2025-08-03,Delivered,Net Banking,Chennai,Uttar Pradesh
O005360,11016,2025-01-22,Delivered,Credit Card,Bengaluru,Punjab
O005361,12454,2025-02-04,Returned,Debit Card,Chennai,Punjab
O005362,10178,2025-09-29,Delivered,Net Banking,Ahmedabad,Rajasthan
O005363,12000,2024-07-31,Cancelled,Debit Card,Delhi,Kerala
O005364,10772,2024-02-22,Delivered,Net Banking,Delhi,Haryana
O005365,10946,2025-09-15,Shipped,UPI,Hyderabad,Kerala
O005366,10400,2025-11-01,Delivered,Debit Card,Ahmedabad,Tamil Nadu
O005367,10270,2025-10-23,Delivered,COD,Ludhiana,Gujarat
O005368,11856,2024-05-18,Shipped,COD,Delhi,Tamil Nadu
O005369,11656,2025-02-21,Cancelled,COD,Kolkata,Rajasthan
O005370,10059,2025-09-16,Delivered,Debit Card,Kolkata,Karnataka
O005371,10887,2024-05-22,Shipped,Credit Card,Delhi,West Bengal
O005372,10266,2025-05-23,Delivered,Net Banking,Lucknow,Karnataka
O005373,12123,2025-10-11,Shipped,UPI,Hyderabad,Haryana
O005374,12023,2025-04-30,Delivered,UPI,Delhi,West Bengal
O005375,10505,2025-03-12,Delivered,Debit Card,Kolkata,Punjab
O005376,12405,2025-06-26,Delivered,COD,Kochi,West Bengal
O005377,12202,2024-10-19,Delivered,UPI,Kochi,Maharashtra
O005378,11924,2025-09-11,Returned,UPI,Jaipur,Tamil Nadu
O005379,10486,2024-10-10,Delivered,Credit Card,Kochi,Uttar Pradesh
O005380,11564,2025-11-01,Delivered,UPI,Delhi,Uttar Pradesh
O005381,11154,2024-01-14,Delivered,UPI,Kochi,Rajasthan
O005382,10066,2025-09-25,Delivered,Net Banking,Bengaluru,Karnataka
O005383,12428,2025-12-27,Delivered,UPI,Delhi,Uttar Pradesh
O005384,11337,2024-09-28,Delivered,Net Banking,Hyderabad,Tamil Nadu
O005385,10407,2024-01-25,Cancelled,COD,Kochi,Kerala
O005386,10277,2024-11-17,Delivered,Credit Card,Gurugram,Delhi
O005387,12362,2025-11-11,Delivered,UPI,Ahmedabad,Haryana
O005388,11273,2024-04-12,Returned,Credit Card,Delhi,Haryana
O005389,11969,2024-02-09,Delivered,Credit Card,Delhi,Rajasthan
O005390,10461,2024-08-22,Shipped,Credit Card,Ludhiana,Gujarat
O005391,12447,2024-03-29,Shipped,Debit Card,Mumbai,Punjab
O005392,12499,2024-04-09,Delivered,Net Banking,Gurugram,West Bengal
O005393,11668,2024-05-23,Delivered,Credit Card,Chennai,Delhi
O005394,11583,2024-03-22,Delivered,COD,Hyderabad,Gujarat
O005395,10956,2025-08-11,Delivered,UPI,Lucknow,Telangana
O005396,10707,2025-07-24,Delivered,Credit Card,Mumbai,West Bengal
O005397,10103,2024-08-16,Delivered,Credit Card,Hyderabad,Punjab
O005398,12376,2025-08-25,Delivered,UPI,Delhi,Telangana
O005399,12294,2025-01-29,Delivered,COD,Lucknow,Gujarat
O005400,12153,2025-05-27,Delivered,Credit Card,Gurugram,Delhi
O005401,10972,2024-07-15,Returned,Credit Card,Lucknow,Punjab
O005402,11326,2024-09-30,Delivered,COD,Bengaluru,Telangana
O005403,10153,2025-08-12,Delivered,Credit Card,Bengaluru,Karnataka
O005404,10957,2025-10-14,Returned,COD,Kochi,Rajasthan
O005405,11130,2025-08-05,Delivered,Credit Card,Mumbai,Punjab
O005406,10730,2025-07-15,Returned,UPI,Mumbai,Maharashtra
O005407,10074,2025-01-06,Delivered,COD,Mumbai,West Bengal
O005408,10856,2024-03-20,Cancelled,UPI,Kochi,Maharashtra
O005409,12333,2024-08-22,Delivered,UPI,Ludhiana,Tamil Nadu
O005410,11574,2024-10-13,Shipped,Credit Card,Ahmedabad,Kerala
O005411,10280,2025-10-28,Cancelled,COD,Delhi,Gujarat
O005412,10787,2025-07-25,Delivered,Debit Card,Gurugram,Telangana
O005413,10686,2025-06-28,Delivered,UPI,Lucknow,West Bengal
O005414,11580,2025-03-12,Shipped,UPI,Lucknow,Rajasthan
O005415,10969,2024-05-06,Delivered,UPI,Chennai,Delhi
O005416,12339,2025-12-12,Shipped,Credit Card,Kolkata,Kerala
O005417,12034,2025-02-20,Delivered,Credit Card,Ludhiana,Gujarat
O005418,11166,2025-09-29,Cancelled,UPI,Bengaluru,Kerala
O005419,10768,2024-02-10,Delivered,Credit Card,Hyderabad,West Bengal
O005420,12360,2025-04-13,Delivered,Credit Card,Kochi,Uttar Pradesh
O005421,10646,2024-10-23,Delivered,Credit Card,Kochi,Maharashtra
O005422,10026,2025-08-19,Delivered,Net Banking,Gurugram,Kerala
O005423,11935,2025-08-23,Delivered,COD,Gurugram,Uttar Pradesh
O005424,12303,2024-02-11,Delivered,Credit Card,Ahmedabad,Gujarat
O005425,11759,2025-09-23,Delivered,Net Banking,Bengaluru,Tamil Nadu
O005426,11080,2024-10-05,Cancelled,Net Banking,Delhi,West Bengal
O005427,12341,2025-04-03,Delivered,Credit Card,Hyderabad,Gujarat
O005428,10637,2024-02-02,Shipped,Net Banking,Kochi,Telangana
O005429,10230,2024-10-02,Delivered,Debit Card,Bengaluru,Rajasthan
O005430,12101,2025-10-26,Delivered,Net Banking,Hyderabad,Gujarat
O005431,10101,2024-03-30,Delivered,COD,Ludhiana,Rajasthan
O005432,11491,2025-09-07,Delivered,Net Banking,Jaipur,Rajasthan
O005433,10804,2025-06-07,Delivered,Credit Card,Ahmedabad,Rajasthan
O005434,10869,2024-06-08,Delivered,UPI,Jaipur,Gujarat
O005435,12315,2025-04-02,Delivered,Debit Card,Hyderabad,Telangana
O005436,11819,2025-12-08,Delivered,Net Banking,Kochi,Maharashtra
O005437,10002,2025-02-02,Delivered,Debit Card,Lucknow,Tamil Nadu
O005438,10022,2024-03-31,Delivered,COD,Kochi,Gujarat
O005439,12260,2025-12-09,Delivered,Net Banking,Gurugram,Kerala
O005440,11904,2025-08-03,Delivered,Net Banking,Hyderabad,Uttar Pradesh
O005441,12436,2025-04-10,Delivered,Debit Card,Ahmedabad,Uttar Pradesh
O005442,10014,2024-08-07,Delivered,Net Banking,Gurugram,Delhi
O005443,10519,2025-02-22,Delivered,Net Banking,Hyderabad,Tamil Nadu
O005444,11936,2025-01-13,Delivered,UPI,Bengaluru,Delhi
O005445,10616,2025-12-26,Delivered,Debit Card,Delhi,Maharashtra
O005446,10962,2025-03-22,Delivered,Credit Card,Mumbai,Gujarat
O005447,12451,2024-05-25,Shipped,Credit Card,Bengaluru,Karnataka
O005448,10287,2024-08-20,Delivered,COD,Delhi,Karnataka
O005449,12432,2025-01-05,Delivered,UPI,Hyderabad,Karnataka
O005450,11924,2024-08-21,Delivered,Debit Card,Kochi,West Bengal
O005451,11115,2025-12-26,Delivered,Debit Card,Kochi,Rajasthan
O005452,10826,2025-01-01,Cancelled,UPI,Kochi,Delhi
O005453,12360,2025-04-25,Shipped,UPI,Kolkata,Telangana
O005454,12091,2025-07-26,Delivered,COD,Kochi,Delhi
O005455,11098,2024-12-28,Returned,Credit Card,Jaipur,Rajasthan
O005456,10993,2025-08-12,Delivered,Debit Card,Mumbai,Gujarat
O005457,11585,2025-05-25,Delivered,UPI,Delhi,Karnataka
O005458,11904,2024-04-04,Delivered,Debit Card,Chennai,Haryana
O005459,10876,2024-08-03,Delivered,Credit Card,Ahmedabad,West Bengal
O005460,10734,2025-12-25,Cancelled,Debit Card,Ludhiana,Punjab
O005461,11886,2025-12-12,Cancelled,Debit Card,Ahmedabad,Kerala
O005462,10144,2025-06-26,Delivered,UPI,Chennai,Punjab
O005463,12257,2024-05-14,Delivered,UPI,Kochi,Telangana
O005464,11123,2024-03-23,Delivered,UPI,Kolkata,Haryana
O005465,10700,2025-01-25,Shipped,Credit Card,Jaipur,Gujarat
O005466,10114,2024-02-16,Delivered,Net Banking,Ahmedabad,Rajasthan
O005467,12223,2025-01-26,Delivered,Credit Card,Chennai,Karnataka
O005468,10271,2025-12-18,Delivered,UPI,Ludhiana,Delhi
O005469,10063,2025-01-19,Cancelled,COD,Gurugram,Tamil Nadu
O005470,11008,2025-01-15,Shipped,Debit Card,Ludhiana,Maharashtra
O005471,11428,2024-03-17,Delivered,Debit Card,Chennai,Gujarat
O005472,12273,2024-09-15,Delivered,Debit Card,Hyderabad,West Bengal
O005473,11983,2025-08-26,Cancelled,Debit Card,Gurugram,Punjab
O005474,12209,2025-02-02,Shipped,COD,Lucknow,Gujarat
O005475,12429,2024-04-09,Delivered,UPI,Bengaluru,Gujarat
O005476,10318,2025-05-15,Delivered,Net Banking,Lucknow,West Bengal
O005477,11293,2025-01-17,Cancelled,Debit Card,Lucknow,Punjab
O005478,12392,2025-12-07,Cancelled,Net Banking,Ludhiana,Gujarat
O005479,11064,2024-07-10,Shipped,Credit Card,Ludhiana,Karnataka
O005480,10414,2025-08-02,Delivered,Credit Card,Chennai,Haryana
O005481,11246,2025-08-24,Shipped,Debit Card,Kolkata,Telangana
O005482,11305,2024-12-10,Delivered,UPI,Kolkata,Maharashtra
O005483,10225,2024-01-10,Cancelled,COD,Gurugram,Rajasthan
O005484,11481,2024-09-20,Delivered,Debit Card,Kochi,Karnataka
O005485,11178,2024-09-24,Delivered,Credit Card,Chennai,Haryana
O005486,12328,2025-09-21,Delivered,Credit Card,Ludhiana,Kerala
O005487,11377,2025-07-24,Shipped,Net Banking,Mumbai,Delhi
O005488,10621,2024-07-13,Delivered,COD,Ahmedabad,Telangana
O005489,11008,2025-07-15,Delivered,Debit Card,Jaipur,Delhi
O005490,11969,2025-02-10,Delivered,UPI,Gurugram,Delhi
O005491,11222,2024-10-22,Delivered,Net Banking,Gurugram,Haryana
O005492,11300,2024-04-06,Delivered,COD,Kochi,Uttar Pradesh
O005493,11196,2025-04-06,Returned,Net Banking,Gurugram,Kerala
O005494,10508,2025-09-30,Delivered,UPI,Kochi,Maharashtra
O005495,10405,2024-03-27,Delivered,Credit Card,Ludhiana,Punjab
O005496,11295,2024-03-17,Delivered,Debit Card,Hyderabad,West Bengal
O005497,11959,2025-12-16,Shipped,Debit Card,Bengaluru,Tamil Nadu
O005498,10664,2025-04-27,Shipped,UPI,Jaipur,Kerala
O005499,12179,2024-05-25,Delivered,Debit Card,Delhi,Punjab
O005500,11650,2025-10-22,Returned,Debit Card,Gurugram,Kerala
O005501,11409,2024-04-20,Delivered,Net Banking,Mumbai,Telangana
O005502,11758,2025-10-02,Delivered,UPI,Hyderabad,West Bengal
O005503,11874,2025-11-08,Shipped,Net Banking,Lucknow,Karnataka
O005504,11320,2024-10-23,Delivered,Debit Card,Gurugram,West Bengal
O005505,11407,2025-03-01,Delivered,COD,Gurugram,Karnataka
O005506,11419,2025-10-10,Returned,COD,Kochi,Punjab
O005507,11578,2024-11-29,Delivered,Net Banking,Chennai,Gujarat
O005508,11284,2025-06-06,Delivered,Credit Card,Bengaluru,Punjab
O005509,10281,2025-08-05,Delivered,Credit Card,Ludhiana,Haryana
O005510,12468,2025-11-01,Delivered,UPI,Bengaluru,Punjab
O005511,11216,2025-12-28,Cancelled,COD,Kochi,Uttar Pradesh
O005512,10637,2025-06-21,Delivered,COD,Kochi,Tamil Nadu
O005513,11452,2024-06-10,Delivered,Net Banking,Lucknow,Gujarat
O005514,10808,2025-03-05,Shipped,Debit Card,Kolkata,Maharashtra
O005515,12396,2025-09-05,Delivered,UPI,Bengaluru,Gujarat
O005516,10429,2024-03-09,Delivered,Net Banking,Lucknow,Haryana
O005517,11416,2024-05-12,Shipped,Credit Card,Delhi,Uttar Pradesh
O005518,12450,2024-07-07,Shipped,Debit Card,Kochi,Punjab
O005519,10665,2025-12-23,Shipped,UPI,Kochi,Tamil Nadu
O005520,10750,2025-11-08,Delivered,Debit Card,Hyderabad,Tamil Nadu
O005521,10637,2025-07-26,Delivered,Credit Card,Kochi,Gujarat
O005522,12135,2024-10-05,Delivered,Net Banking,Delhi,Telangana
O005523,10515,2025-03-05,Delivered,Net Banking,Delhi,Rajasthan
O005524,11004,2025-09-16,Delivered,COD,Gurugram,Karnataka
O005525,11321,2025-06-25,Delivered,Net Banking,Kochi,Uttar Pradesh
O005526,12499,2024-06-09,Delivered,COD,Mumbai,Rajasthan
O005527,11367,2025-03-28,Delivered,Net Banking,Delhi,Kerala
O005528,10341,2024-06-18,Delivered,UPI,Kolkata,Punjab
O005529,11485,2025-11-28,Delivered,Credit Card,Mumbai,Karnataka
O005530,11416,2024-02-26,Delivered,Debit Card,Jaipur,Tamil Nadu
O005531,11561,2024-08-27,Delivered,Credit Card,Ahmedabad,Haryana
O005532,11575,2024-12-23,Delivered,Credit Card,Kolkata,West Bengal
O005533,12469,2024-07-19,Shipped,COD,Chennai,Uttar Pradesh
O005534,12429,2025-03-19,Cancelled,COD,Mumbai,Kerala
O005535,12053,2024-10-28,Delivered,UPI,Kochi,Telangana
O005536,12028,2024-04-15,Delivered,Debit Card,Hyderabad,Uttar Pradesh
O005537,10316,2024-04-10,Delivered,Net Banking,Bengaluru,Delhi
O005538,11846,2024-04-06,Delivered,Net Banking,Delhi,Haryana
O005539,11102,2025-10-26,Shipped,Credit Card,Bengaluru,Karnataka
O005540,10531,2024-01-29,Delivered,UPI,Delhi,Delhi
O005541,12403,2025-05-20,Delivered,Debit Card,Kolkata,Telangana
O005542,11860,2025-10-26,Delivered,Net Banking,Jaipur,Punjab
O005543,10662,2025-03-13,Delivered,Credit Card,Jaipur,Punjab
O005544,11296,2025-01-13,Shipped,UPI,Hyderabad,West Bengal
O005545,11220,2024-03-13,Delivered,Debit Card,Lucknow,Haryana
O005546,10127,2024-09-10,Delivered,Credit Card,Hyderabad,Telangana
