payment_id,order_id,payment_date,payment_method,payment_status
PAY0006067,O006067,2024-01-28,Net Banking,Paid
PAY0006068,O006068,2024-08-25,COD,Paid
PAY0006069,O006069,2024-12-01,UPI,Paid
PAY0006070,O006070,2024-03-03,COD,Paid
PAY0006071,O006071,2025-07-06,Debit Card,Paid
PAY0006072,O006072,2025-05-14,Net Banking,Paid
PAY0006073,O006073,2025-06-24,Debit Card,Paid
PAY0006074,O006074,2025-04-13,Net Banking,Paid
PAY0006075,O006075,2025-08-14,COD,Paid
PAY0006076,O006076,2024-02-20,UPI,Paid
PAY0006077,O006077,2024-04-21,Net Banking,Paid
PAY0006078,O006078,2024-10-27,Debit Card,Paid
PAY0006079,O006079,2024-03-30,Net Banking,Paid
PAY0006080,O006080,2024-08-16,COD,Paid
PAY0006081,O006081,2024-05-29,COD,Paid
PAY0006082,O006082,2024-05-17,COD,Failed
PAY0006083,O006083,2024-05-14,UPI,Paid
PAY0006084,O006084,2025-04-01,COD,Paid
PAY0006085,O006085,2025-08-23,UPI,Paid
PAY0006086,O006086,2025-05-08,Credit Card,Paid
PAY0006087,O006087,2025-06-10,Net Banking,Paid
PAY0006088,O006088,2024-11-28,Debit Card,Paid
PAY0006089,O006089,2024-12-27,UPI,Paid
PAY0006090,O006090,2024-06-22,UPI,Paid
PAY0006091,O006091,2025-08-24,Debit Card,Paid
PAY0006092,O006092,2024-07-31,Net Banking,Paid
PAY0006093,O006093,2024-12-08,COD,Paid
PAY0006094,O006094,2024-03-01,Net Banking,Refunded
PAY0006095,O006095,2024-03-01,UPI,Paid
PAY0006096,O006096,2025-11-08,COD,Paid
PAY0006097,O006097,2025-06-07,Credit Card,Paid
PAY0006098,O006098,2024-08-03,Debit Card,Pending
PAY0006099,O006099,2025-08-11,Net Banking,Paid
PAY0006100,O006100,2025-09-15,COD,Failed
PAY0006101,O006101,2025-07-31,Debit Card,Paid
PAY0006102,O006102,2025-11-24,Net Banking,Paid
PAY0006103,O006103,2025-02-26,UPI,Paid
PAY0006104,O006104,2025-12-16,UPI,Paid
PAY0006105,O006105,2025-02-26,UPI,Paid
PAY0006106,O006106,2025-01-05,Credit Card,Paid
PAY0006107,O006107,2024-07-24,UPI,Paid
PAY0006108,O006108,2024-10-12,UPI,Failed
PAY0006109,O006109,2024-04-14,UPI,Paid
PAY0006110,O006110,2025-11-18,COD,Refunded
PAY0006111,O006111,2025-12-23,Debit Card,Paid
PAY0006112,O006112,2025-06-26,Credit Card,Paid
PAY0006113,O006113,2024-08-29,Net Banking,Paid
PAY0006114,O006114,2025-05-05,Credit Card,Paid
PAY0006115,O006115,2025-10-26,Debit Card,Paid
PAY0006116,O006116,2025-12-08,UPI,Paid
PAY0006117,O006117,2025-05-12,UPI,Paid
PAY0006118,O006118,2025-03-10,Net Banking,Pending
PAY0006119,O006119,2025-04-28,Credit Card,Pending
PAY0006120,O006120,2025-03-22,Credit Card,Paid
PAY0006121,O006121,2025-01-18,Net Banking,Failed
PAY0006122,O006122,2025-05-24,Credit Card,Failed
PAY0006123,O006123,2024-06-18,Credit Card,Paid
PAY0006124,O006124,2024-11-18,Credit Card,Failed
PAY0006125,O006125,2025-04-18,Net Banking,Pending
PAY0006126,O006126,2024-08-19,Net Banking,Pending
PAY0006127,O006127,2025-11-26,Debit Card,Paid
PAY0006128,O006128,2024-12-24,Credit Card,Paid
PAY0006129,O006129,2024-10-01,Debit Card,Paid
PAY0006130,O006130,2024-02-01,COD,Paid
PAY0006131,O006131,2024-06-25,COD,Paid
PAY0006132,O006132,2024-03-05,Credit Card,Paid
PAY0006133,O006133,2025-12-10,UPI,Paid
PAY0006134,O006134,2024-01-27,COD,Paid
PAY0006135,O006135,2025-10-24,UPI,Paid
PAY0006136,O006136,2025-04-23,Debit Card,Paid
PAY0006137,O006137,2024-09-24,Credit Card,Paid
PAY0006138,O006138,2025-08-19,Debit Card,Failed
PAY0006139,O006139,2024-03-06,Debit Card,Paid
PAY0006140,O006140,2024-05-12,Net Banking,Paid
PAY0006141,O006141,2024-12-31,Credit Card,Pending
PAY0006142,O006142,2024-03-22,Net Banking,Paid
PAY0006143,O006143,2024-11-23,Debit Card,Paid
PAY0006144,O006144,2024-04-07,UPI,Failed
PAY0006145,O006145,2025-08-07,Credit Card,Paid
PAY0006146,O006146,2024-11-22,Credit Card,Paid
PAY0006147,O006147,2025-06-25,COD,Paid
PAY0006148,O006148,2024-05-04,UPI,Refunded
PAY0006149,O006149,2024-07-28,UPI,Paid
PAY0006150,O006150,2025-12-25,Debit Card,Paid
PAY0006151,O006151,2024-05-12,Debit Card,Paid
PAY0006152,O006152,2025-05-17,Debit Card,Paid
PAY0006153,O006153,2024-06-05,COD,Paid
PAY0006154,O006154,2025-07-12,UPI,Paid
PAY0006155,O006155,2025-01-16,Net Banking,Paid
PAY0006156,O006156,2024-01-22,UPI,Paid
PAY0006157,O006157,2025-08-17,Net Banking,Paid
PAY0006158,O006158,2025-02-22,Credit Card,Paid
PAY0006159,O006159,2025-04-16,Net Banking,Paid
PAY0006160,O006160,2024-08-21,Credit Card,Paid
PAY0006161,O006161,2025-07-25,Debit Card,Failed
PAY0006162,O006162,2025-03-29,UPI,Paid
PAY0006163,O006163,2025-11-30,Debit Card,Paid
PAY0006164,O006164,2025-07-23,UPI,Failed
PAY0006165,O006165,2024-06-10,Net Banking,Paid
PAY0006166,O006166,2024-10-27,UPI,Paid
PAY0006167,O006167,2024-11-01,Net Banking,Paid
PAY0006168,O006168,2024-01-02,UPI,Failed
PAY0006169,O006169,2024-09-27,Credit Card,Paid
PAY0006170,O006170,2025-02-24,Net Banking,Paid
PAY0006171,O006171,2024-05-22,Debit Card,Paid
PAY0006172,O006172,2025-11-30,Debit Card,Paid
PAY0006173,O006173,2025-11-22,Debit Card,Paid
PAY0006174,O006174,2025-06-18,Debit Card,Paid
PAY0006175,O006175,2024-02-06,Credit Card,Paid
PAY0006176,O006176,2024-04-16,Credit Card,Paid
PAY0006177,O006177,2024-10-23,COD,Paid
PAY0006178,O006178,2024-04-06,COD,Failed
PAY0006179,O006179,2024-10-07,COD,Failed
PAY0006180,O006180,2024-04-19,COD,Paid
PAY0006181,O006181,2025-07-02,UPI,Paid
PAY0006182,O006182,2025-07-05,Net Banking,Paid
PAY0006183,O006183,2025-08-19,Debit Card,Paid
PAY0006184,O006184,2024-07-06,UPI,Paid
PAY0006185,O006185,2025-05-02,Credit Card,Pending
PAY0006186,O006186,2024-12-19,Debit Card,Paid
PAY0006187,O006187,2024-01-19,Net Banking,Paid
PAY0006188,O006188,2025-01-27,Net Banking,Paid
PAY0006189,O006189,2024-09-17,Credit Card,Paid
PAY0006190,O006190,2025-02-13,Debit Card,Paid
PAY0006191,O006191,2025-02-06,COD,Paid
PAY0006192,O006192,2025-10-31,Debit Card,Paid
PAY0006193,O006193,2025-04-28,Debit Card,Paid
PAY0006194,O006194,2024-10-30,Net Banking,Paid
PAY0006195,O006195,2025-09-15,Credit Card,Paid
PAY0006196,O006196,2025-10-17,Debit Card,Paid
PAY0006197,O006197,2024-01-18,UPI,Paid
PAY0006198,O006198,2024-07-02,UPI,Failed
PAY0006199,O006199,2025-02-08,Credit Card,Paid
PAY0006200,O006200,2024-05-10,COD,Paid
PAY0006201,O006201,2025-04-23,Debit Card,Paid
PAY0006202,O006202,2024-01-08,Debit Card,Paid
PAY0006203,O006203,2025-12-05,Net Banking,Pending
PAY0006204,O006204,2024-11-13,Debit Card,Paid
PAY0006205,O006205,2025-01-25,COD,Failed
PAY0006206,O006206,2025-06-02,Debit Card,Paid
PAY0006207,O006207,2024-05-15,Debit Card,Failed
PAY0006208,O006208,2025-06-14,Net Banking,Paid
PAY0006209,O006209,2025-10-12,UPI,Paid
PAY0006210,O006210,2025-01-01,UPI,Pending
PAY0006211,O006211,2025-05-03,COD,Paid
PAY0006212,O006212,2025-11-19,Credit Card,Paid
PAY0006213,O006213,2024-01-11,Credit Card,Paid
PAY0006214,O006214,2025-07-06,Net Banking,Failed
PAY0006215,O006215,2025-03-21,Debit Card,Pending
PAY0006216,O006216,2024-04-23,Net Banking,Paid
PAY0006217,O006217,2025-11-22,UPI,Failed
PAY0006218,O006218,2025-12-06,COD,Paid
PAY0006219,O006219,2024-07-14,Credit Card,Paid
PAY0006220,O006220,2024-11-18,Debit Card,Paid
PAY0006221,O006221,2025-05-26,Credit Card,Paid
PAY0006222,O006222,2025-09-19,UPI,Pending
PAY0006223,O006223,2025-10-23,Debit Card,Pending
PAY0006224,O006224,2025-09-21,UPI,Failed
PAY0006225,O006225,2024-06-13,Credit Card,Paid
PAY0006226,O006226,2024-09-08,Credit Card,Paid
PAY0006227,O006227,2024-02-13,UPI,Paid
PAY0006228,O006228,2025-04-14,Debit Card,Paid
PAY0006229,O006229,2025-05-03,UPI,Paid
PAY0006230,O006230,2024-06-29,Debit Card,Paid
PAY0006231,O006231,2024-03-17,Net Banking,Paid
PAY0006232,O006232,2025-01-08,Net Banking,Paid
PAY0006233,O006233,2025-09-19,Debit Card,Paid
PAY0006234,O006234,2024-03-07,UPI,Paid
PAY0006235,O006235,2025-06-08,Debit Card,Pending
PAY0006236,O006236,2024-04-01,Credit Card,Paid
PAY0006237,O006237,2025-10-12,UPI,Pending
PAY0006238,O006238,2024-08-31,Debit Card,Failed
PAY0006239,O006239,2024-12-06,Credit Card,Paid
PAY0006240,O006240,2024-10-30,COD,Paid
PAY0006241,O006241,2025-02-01,Credit Card,Pending
PAY0006242,O006242,2025-12-03,Debit Card,Paid
PAY0006243,O006243,2025-03-23,UPI,Paid
PAY0006244,O006244,2024-04-06,UPI,Paid
PAY0006245,O006245,2024-11-26,Net Banking,Failed
PAY0006246,O006246,2024-07-23,Debit Card,Paid
PAY0006247,O006247,2025-03-24,Credit Card,Paid
PAY0006248,O006248,2025-02-21,Credit Card,Paid
PAY0006249,O006249,2025-10-10,Debit Card,Paid
PAY0006250,O006250,2024-03-17,Credit Card,Paid
PAY0006251,O006251,2025-07-02,COD,Paid
PAY0006252,O006252,2025-02-28,Net Banking,Refunded
PAY0006253,O006253,2025-03-04,UPI,Paid
PAY0006254,O006254,2025-04-29,Credit Card,Paid
PAY0006255,O006255,2024-05-14,COD,Refunded
PAY0006256,O006256,2025-10-15,Debit Card,Paid
PAY0006257,O006257,2024-09-10,Credit Card,Paid
PAY0006258,O006258,2025-07-13,Debit Card,Paid
PAY0006259,O006259,2024-09-11,COD,Paid
PAY0006260,O006260,2025-10-07,COD,Paid
PAY0006261,O006261,2025-12-20,UPI,Paid
PAY0006262,O006262,2025-05-13,Debit Card,Paid
PAY0006263,O006263,2025-09-04,Net Banking,Failed
PAY0006264,O006264,2025-04-28,UPI,Paid
PAY0006265,O006265,2024-02-15,Debit Card,Paid
PAY0006266,O006266,2025-03-18,Debit Card,Paid
PAY0006267,O006267,2025-08-04,COD,Paid
PAY0006268,O006268,2025-10-09,COD,Paid
PAY0006269,O006269,2025-08-01,Debit Card,Paid
PAY0006270,O006270,2024-01-04,COD,Paid
PAY0006271,O006271,2024-01-01,Debit Card,Failed
PAY0006272,O006272,2024-10-16,Debit Card,Paid
PAY0006273,O006273,2024-04-18,UPI,Paid
PAY0006274,O006274,2025-07-28,UPI,Paid
PAY0006275,O006275,2025-04-04,Net Banking,Paid
PAY0006276,O006276,2024-09-22,UPI,Paid
PAY0006277,O006277,2024-05-17,Credit Card,Paid
PAY0006278,O006278,2025-03-09,Credit Card,Paid
PAY0006279,O006279,2024-02-13,COD,Paid
PAY0006280,O006280,2025-05-24,Credit Card,Paid
PAY0006281,O006281,2024-09-18,UPI,Paid
PAY0006282,O006282,2025-12-28,Net Banking,Pending
PAY0006283,O006283,2025-09-24,Debit Card,Paid
PAY0006284,O006284,2024-05-31,Net Banking,Paid
PAY0006285,O006285,2024-07-31,UPI,Failed
PAY0006286,O006286,2024-08-21,UPI,Paid
PAY0006287,O006287,2025-09-14,UPI,Refunded
PAY0006288,O006288,2024-12-26,COD,Paid
PAY0006289,O006289,2024-11-15,Credit Card,Paid
PAY0006290,O006290,2024-08-09,UPI,Paid
PAY0006291,O006291,2024-07-28,Debit Card,Paid
PAY0006292,O006292,2025-01-30,Credit Card,Paid
PAY0006293,O006293,2025-08-05,Credit Card,Paid
PAY0006294,O006294,2025-05-03,COD,Paid
PAY0006295,O006295,2025-08-23,Net Banking,Paid
PAY0006296,O006296,2025-04-08,Credit Card,Paid
PAY0006297,O006297,2025-11-30,Credit Card,Paid
PAY0006298,O006298,2025-09-15,UPI,Paid
PAY0006299,O006299,2025-03-27,Debit Card,Failed
PAY0006300,O006300,2025-02-16,UPI,Paid
PAY0006301,O006301,2025-04-20,Debit Card,Paid
PAY0006302,O006302,2024-09-12,Credit Card,Paid
PAY0006303,O006303,2024-05-29,Debit Card,Paid
PAY0006304,O006304,2024-05-06,UPI,Paid
PAY0006305,O006305,2025-01-26,UPI,Refunded
PAY0006306,O006306,2025-04-24,Net Banking,Paid
PAY0006307,O006307,2025-01-31,COD,Paid
PAY0006308,O006308,2025-02-05,Net Banking,Failed
PAY0006309,O006309,2024-09-30,Credit Card,Paid
PAY0006310,O006310,2024-05-18,Debit Card,Paid
PAY0006311,O006311,2024-04-12,UPI,Paid
PAY0006312,O006312,2024-08-29,UPI,Paid
PAY0006313,O006313,2024-04-26,UPI,Paid
PAY0006314,O006314,2024-08-01,UPI,Paid
PAY0006315,O006315,2025-04-28,Credit Card,Refunded
PAY0006316,O006316,2025-06-12,COD,Paid
PAY0006317,O006317,2025-11-21,Net Banking,Paid
PAY0006318,O006318,2024-08-11,Net Banking,Paid
PAY0006319,O006319,2024-09-26,UPI,Failed
PAY0006320,O006320,2024-05-13,UPI,Paid
PAY0006321,O006321,2024-04-23,Debit Card,Paid
PAY0006322,O006322,2025-03-16,UPI,Failed
PAY0006323,O006323,2025-10-05,Net Banking,Paid
PAY0006324,O006324,2025-10-12,Debit Card,Paid
PAY0006325,O006325,2024-12-30,Debit Card,Paid
PAY0006326,O006326,2024-08-19,UPI,Paid
PAY0006327,O006327,2025-04-02,Debit Card,Paid
PAY0006328,O006328,2025-01-09,COD,Paid
PAY0006329,O006329,2025-08-26,UPI,Paid
PAY0006330,O006330,2025-09-02,COD,Paid
PAY0006331,O006331,2024-07-25,UPI,Paid
PAY0006332,O006332,2025-06-03,COD,Paid
PAY0006333,O006333,2025-04-12,UPI,Failed
PAY0006334,O006334,2025-03-18,Net Banking,Failed
PAY0006335,O006335,2024-11-16,UPI,Paid
PAY0006336,O006336,2024-04-02,Net Banking,Paid
PAY0006337,O006337,2025-02-11,Credit Card,Failed
PAY0006338,O006338,2024-06-06,Credit Card,Paid
PAY0006339,O006339,2024-04-08,UPI,Paid
PAY0006340,O006340,2024-08-12,Net Banking,Paid
PAY0006341,O006341,2025-03-16,Net Banking,Paid
PAY0006342,O006342,2025-12-20,Debit Card,Paid
PAY0006343,O006343,2025-08-07,Debit Card,Paid
PAY0006344,O006344,2025-02-04,COD,Paid
PAY0006345,O006345,2025-07-24,Debit Card,Paid
PAY0006346,O006346,2024-03-04,UPI,Paid
PAY0006347,O006347,2025-07-13,Debit Card,Pending
PAY0006348,O006348,2024-10-05,Debit Card,Paid
PAY0006349,O006349,2025-12-10,UPI,Pending
PAY0006350,O006350,2025-10-31,UPI,Paid
PAY0006351,O006351,2025-06-02,COD,Paid
PAY0006352,O006352,2024-09-04,Net Banking,Refunded
PAY0006353,O006353,2025-01-02,Debit Card,Refunded
PAY0006354,O006354,2025-09-09,Credit Card,Paid
PAY0006355,O006355,2024-04-07,Net Banking,Paid
PAY0006356,O006356,2024-09-24,UPI,Paid
PAY0006357,O006357,2024-02-29,Debit Card,Paid
PAY0006358,O006358,2025-05-14,COD,Paid
PAY0006359,O006359,2024-11-03,Credit Card,Paid
PAY0006360,O006360,2025-05-07,Net Banking,Pending
PAY0006361,O006361,2025-02-14,Debit Card,Refunded
PAY0006362,O006362,2024-05-19,UPI,Paid
PAY0006363,O006363,2024-11-23,Net Banking,Paid
PAY0006364,O006364,2025-04-08,Credit Card,Paid
PAY0006365,O006365,2025-12-02,UPI,Paid
PAY0006366,O006366,2025-09-28,Credit Card,Paid
PAY0006367,O006367,2024-06-11,Debit Card,Paid
PAY0006368,O006368,2024-02-29,Net Banking,Paid
PAY0006369,O006369,2024-01-31,COD,Failed
PAY0006370,O006370,2024-11-28,Debit Card,Failed
PAY0006371,O006371,2024-03-16,Debit Card,Paid
PAY0006372,O006372,2024-11-12,COD,Paid
PAY0006373,O006373,2025-02-20,COD,Failed
PAY0006374,O006374,2024-07-08,UPI,Paid
PAY0006375,O006375,2025-05-03,Credit Card,Paid
PAY0006376,O006376,2024-11-10,Debit Card,Paid
PAY0006377,O006377,2024-10-22,UPI,Pending
PAY0006378,O006378,2025-05-15,UPI,Paid
PAY0006379,O006379,2024-06-25,Debit Card,Paid
PAY0006380,O006380,2025-12-19,Credit Card,Paid
PAY0006381,O006381,2024-08-02,COD,Failed
PAY0006382,O006382,2025-10-14,Debit Card,Paid
PAY0006383,O006383,2025-08-19,Credit Card,Paid
PAY0006384,O006384,2025-11-24,COD,Paid
PAY0006385,O006385,2024-11-27,Net Banking,Pending
PAY0006386,O006386,2024-05-07,Debit Card,Paid
PAY0006387,O006387,2024-09-25,Debit Card,Paid
PAY0006388,O006388,2025-07-04,Credit Card,Paid
PAY0006389,O006389,2025-06-18,UPI,Paid
PAY0006390,O006390,2024-12-31,UPI,Paid
PAY0006391,O006391,2025-09-10,Credit Card,Pending
PAY0006392,O006392,2024-12-13,Debit Card,Paid
PAY0006393,O006393,2024-05-21,Debit Card,Paid
PAY0006394,O006394,2024-05-24,Debit Card,Paid
PAY0006395,O006395,2024-09-01,Net Banking,Paid
PAY0006396,O006396,2025-03-17,UPI,Paid
PAY0006397,O006397,2025-12-03,Net Banking,Paid
PAY0006398,O006398,2024-10-16,Debit Card,Paid
PAY0006399,O006399,2025-11-21,UPI,Refunded
PAY0006400,O006400,2024-04-21,Debit Card,Paid
PAY0006401,O006401,2024-08-01,Debit Card,Paid
PAY0006402,O006402,2025-10-11,Credit Card,Paid
PAY0006403,O006403,2024-07-18,UPI,Paid
PAY0006404,O006404,2025-02-08,Debit Card,Refunded
PAY0006405,O006405,2025-02-24,COD,Paid
PAY0006406,O006406,2024-01-07,COD,Paid
PAY0006407,O006407,2025-06-08,Debit Card,Paid
PAY0006408,O006408,2025-08-14,Credit Card,Paid
PAY0006409,O006409,2024-10-12,Debit Card,Paid
PAY0006410,O006410,2025-11-01,COD,Paid
PAY0006411,O006411,2025-01-23,UPI,Failed
PAY0006412,O006412,2025-02-19,Credit Card,Paid
PAY0006413,O006413,2025-12-13,Debit Card,Paid
PAY0006414,O006414,2024-05-29,COD,Paid
PAY0006415,O006415,2025-03-03,UPI,Paid
PAY0006416,O006416,2024-10-19,COD,Failed
PAY0006417,O006417,2024-11-29,Credit Card,Paid
PAY0006418,O006418,2024-09-28,Net Banking,Paid
PAY0006419,O006419,2024-02-12,Debit Card,Paid
PAY0006420,O006420,2025-04-12,UPI,Pending
PAY0006421,O006421,2024-11-14,Credit Card,Paid
PAY0006422,O006422,2025-05-06,Credit Card,Paid
PAY0006423,O006423,2025-06-10,Net Banking,Paid
PAY0006424,O006424,2024-06-20,Net Banking,Failed
PAY0006425,O006425,2025-12-30,Debit Card,Refunded
PAY0006426,O006426,2025-10-10,Debit Card,Paid
PAY0006427,O006427,2024-11-16,Credit Card,Pending
PAY0006428,O006428,2024-02-13,Debit Card,Refunded
PAY0006429,O006429,2025-06-15,Debit Card,Paid
PAY0006430,O006430,2025-09-22,Net Banking,Paid
PAY0006431,O006431,2025-03-29,Credit Card,Failed
PAY0006432,O006432,2024-03-23,COD,Refunded
PAY0006433,O006433,2025-06-26,COD,Paid
PAY0006434,O006434,2024-11-17,UPI,Paid
PAY0006435,O006435,2024-08-21,Net Banking,Paid
PAY0006436,O006436,2025-06-23,UPI,Paid
PAY0006437,O006437,2024-09-08,Credit Card,Paid
PAY0006438,O006438,2025-03-24,COD,Paid
PAY0006439,O006439,2024-08-26,COD,Paid
PAY0006440,O006440,2025-05-04,COD,Paid
PAY0006441,O006441,2025-04-08,UPI,Paid
PAY0006442,O006442,2024-11-09,Debit Card,Paid
PAY0006443,O006443,2024-06-23,UPI,Paid
PAY0006444,O006444,2025-12-06,COD,Paid
PAY0006445,O006445,2024-06-28,Net Banking,Paid
PAY0006446,O006446,2025-01-19,Net Banking,Paid
PAY0006447,O006447,2024-10-21,UPI,Paid
PAY0006448,O006448,2024-08-02,UPI,Paid
PAY0006449,O006449,2025-12-15,Credit Card,Failed
PAY0006450,O006450,2024-03-15,UPI,Pending
PAY0006451,O006451,2024-12-09,UPI,Paid
PAY0006452,O006452,2025-12-14,COD,Paid
PAY0006453,O006453,2024-05-21,Debit Card,Paid
PAY0006454,O006454,2025-12-18,COD,Pending
PAY0006455,O006455,2024-07-17,Debit Card,Pending
PAY0006456,O006456,2024-06-19,COD,Paid
PAY0006457,O006457,2025-02-09,COD,Paid
PAY0006458,O006458,2024-08-15,Credit Card,Failed
PAY0006459,O006459,2025-02-14,Debit Card,Pending
PAY0006460,O006460,2025-11-21,COD,Paid
PAY0006461,O006461,2024-03-02,COD,Pending
PAY0006462,O006462,2024-11-22,Debit Card,Paid
PAY0006463,O006463,2025-12-16,Credit Card,Paid
PAY0006464,O006464,2024-05-12,Debit Card,Paid
PAY0006465,O006465,2025-08-06,Credit Card,Paid
PAY0006466,O006466,2025-08-12,Credit Card,Paid
PAY0006467,O006467,2024-07-07,Net Banking,Paid
PAY0006468,O006468,2024-12-21,Credit Card,Pending
PAY0006469,O006469,2024-03-11,Net Banking,Paid
PAY0006470,O006470,2024-09-19,UPI,Paid
PAY0006471,O006471,2024-11-01,Credit Card,Paid
PAY0006472,O006472,2025-07-11,Debit Card,Paid
PAY0006473,O006473,2024-08-11,Net Banking,Failed
PAY0006474,O006474,2024-11-23,UPI,Paid
PAY0006475,O006475,2025-08-10,UPI,Paid
PAY0006476,O006476,2024-03-14,Credit Card,Paid
PAY0006477,O006477,2025-05-25,Debit Card,Refunded
PAY0006478,O006478,2024-05-21,Credit Card,Refunded
PAY0006479,O006479,2025-08-07,COD,Paid
PAY0006480,O006480,2024-04-11,UPI,Paid
PAY0006481,O006481,2025-08-28,COD,Paid
PAY0006482,O006482,2025-08-03,COD,Paid
PAY0006483,O006483,2024-03-05,Net Banking,Paid
PAY0006484,O006484,2024-07-11,COD,Failed
PAY0006485,O006485,2024-03-02,UPI,Failed
PAY0006486,O006486,2025-06-15,UPI,Paid
PAY0006487,O006487,2024-08-28,Debit Card,Paid
PAY0006488,O006488,2025-12-15,Credit Card,Paid
PAY0006489,O006489,2025-02-13,Debit Card,Paid
PAY0006490,O006490,2024-10-26,Debit Card,Paid
PAY0006491,O006491,2024-07-13,Credit Card,Paid
PAY0006492,O006492,2025-03-29,UPI,Paid
PAY0006493,O006493,2025-07-27,Net Banking,Paid
PAY0006494,O006494,2025-09-10,COD,Paid
PAY0006495,O006495,2025-09-28,Net Banking,Paid
PAY0006496,O006496,2024-10-27,COD,Paid
PAY0006497,O006497,2025-03-31,Credit Card,Paid
PAY0006498,O006498,2024-07-20,Credit Card,Paid
PAY0006499,O006499,2025-11-04,Debit Card,Paid
PAY0006500,O006500,2024-10-28,Credit Card,Paid
PAY0006501,O006501,2025-09-15,COD,Paid
PAY0006502,O006502,2024-12-02,Net Banking,Paid
PAY0006503,O006503,2024-02-01,Net Banking,Paid
PAY0006504,O006504,2024-04-07,Net Banking,Refunded
PAY0006505,O006505,2024-07-09,Net Banking,Refunded
PAY0006506,O006506,2025-06-24,Debit Card,Paid
PAY0006507,O006507,2024-02-17,Net Banking,Paid
PAY0006508,O006508,2024-09-06,COD,Paid
PAY0006509,O006509,2024-08-13,Debit Card,Paid
PAY0006510,O006510,2024-09-28,Debit Card,Failed
PAY0006511,O006511,2025-10-26,Debit Card,Failed
PAY0006512,O006512,2025-04-29,Credit Card,Paid
PAY0006513,O006513,2024-11-23,Debit Card,Paid
PAY0006514,O006514,2024-06-28,COD,Paid
PAY0006515,O006515,2025-10-26,Net Banking,Pending
PAY0006516,O006516,2024-01-23,Credit Card,Paid
PAY0006517,O006517,2025-08-28,Net Banking,Paid
PAY0006518,O006518,2025-01-04,UPI,Paid
PAY0006519,O006519,2024-09-01,Credit Card,Paid
PAY0006520,O006520,2024-06-08,COD,Paid
PAY0006521,O006521,2025-01-07,Credit Card,Paid
PAY0006522,O006522,2024-10-11,Debit Card,Paid
PAY0006523,O006523,2025-06-04,Credit Card,Paid
PAY0006524,O006524,2025-03-25,Debit Card,Paid
PAY0006525,O006525,2025-11-27,Net Banking,Paid
PAY0006526,O006526,2025-10-08,Credit Card,Paid
PAY0006527,O006527,2025-09-13,Credit Card,Paid
PAY0006528,O006528,2025-08-03,COD,Paid
PAY0006529,O006529,2024-05-15,UPI,Paid
PAY0006530,O006530,2024-04-05,Credit Card,Paid
PAY0006531,O006531,2024-04-28,Net Banking,Failed
PAY0006532,O006532,2025-01-08,Debit Card,Paid
PAY0006533,O006533,2024-09-30,Net Banking,Refunded
PAY0006534,O006534,2024-06-25,COD,Failed
PAY0006535,O006535,2024-10-03,Credit Card,Paid
PAY0006536,O006536,2024-05-17,UPI,Paid
PAY0006537,O006537,2024-05-11,UPI,Paid
PAY0006538,O006538,2024-02-13,Credit Card,Paid
PAY0006539,O006539,2024-05-02,UPI,Paid
PAY0006540,O006540,2024-05-15,Net Banking,Paid
PAY0006541,O006541,2025-01-01,Debit Card,Failed
PAY0006542,O006542,2025-01-07,Credit Card,Failed
PAY0006543,O006543,2024-05-05,Debit Card,Paid
PAY0006544,O006544,2025-03-14,UPI,Failed
PAY0006545,O006545,2025-07-29,COD,Paid
PAY0006546,O006546,2024-02-20,Debit Card,Paid
PAY0006547,O006547,2024-05-16,COD,Paid
PAY0006548,O006548,2024-06-06,Net Banking,Paid
PAY0006549,O006549,2024-02-25,COD,Paid
PAY0006550,O006550,2025-08-15,Debit Card,Paid
PAY0006551,O006551,2025-03-03,Debit Card,Paid
PAY0006552,O006552,2025-03-18,Credit Card,Paid
PAY0006553,O006553,2024-11-21,COD,Failed
PAY0006554,O006554,2025-10-01,Net Banking,Paid
PAY0006555,O006555,2025-09-29,Credit Card,Paid
PAY0006556,O006556,2024-03-20,Credit Card,Paid
PAY0006557,O006557,2025-04-18,Net Banking,Paid
PAY0006558,O006558,2025-01-11,Credit Card,Paid
PAY0006559,O006559,2024-11-28,Net Banking,Paid
PAY0006560,O006560,2024-06-23,UPI,Paid
PAY0006561,O006561,2025-10-18,Credit Card,Paid
PAY0006562,O006562,2025-03-16,Debit Card,Paid
PAY0006563,O006563,2024-05-05,UPI,Paid
PAY0006564,O006564,2025-11-24,Credit Card,Paid
PAY0006565,O006565,2024-08-06,Net Banking,Pending
PAY0006566,O006566,2024-10-04,UPI,Paid
PAY0006567,O006567,2025-04-29,UPI,Paid
PAY0006568,O006568,2025-08-17,Debit Card,Paid
PAY0006569,O006569,2024-05-20,Credit Card,Paid
