order_item_id,order_id,product_id,quantity,discount_pct,gross_amount,discount_amount,net_amount
OI0008189,O009100,P0035,1,5,31784.31,1589.22,30195.09
OI0008190,O004944,P0199,2,25,78158.98,19539.74,58619.24
OI0008191,O002511,P0098,1,10,20044.4,2004.44,18039.96
OI0008192,O001824,P0298,3,0,139591.47,0.0,139591.47
OI0008193,O008448,P0019,4,15,65005.84,9750.88,55254.96
OI0008194,O005362,P0173,1,15,20026.84,3004.03,17022.81
OI0008195,O007288,P0192,3,15,127071.69,19060.75,108010.94
OI0008196,O007174,P0267,2,10,98606.38,9860.64,88745.74
OI0008197,O002921,P0127,4,0,10274.56,0.0,10274.56
OI0008198,O008849,P0109,4,5,140178.84,7008.94,133169.9
OI0008199,O005612,P0131,4,5,21856.32,1092.82,20763.5
OI0008200,O006914,P0280,4,0,79038.92,0.0,79038.92
OI0008201,O001292,P0251,2,0,49386.94,0.0,49386.94
OI0008202,O002925,P0282,4,5,187623.08,9381.15,178241.93
OI0008203,O007564,P0152,1,20,11398.36,2279.67,9118.69
OI0008204,O003635,P0172,4,25,32650.72,8162.68,24488.04
OI0008205,O008240,P0154,2,15,56441.8,8466.27,47975.53
OI0008206,O007847,P0185,1,0,14418.15,0.0,14418.15
OI0008207,O001514,P0236,1,25,1113.12,278.28,834.84
OI0008208,O005225,P0292,1,25,13373.41,3343.35,10030.06
OI0008209,O000070,P0017,3,5,79694.7,3984.74,75709.96
OI0008210,O006505,P0208,3,10,83500.53,8350.05,75150.48
OI0008211,O004954,P0274,4,5,93394.08,4669.7,88724.38
OI0008212,O002862,P0096,3,20,51858.45,10371.69,41486.76
OI0008213,O005695,P0113,2,5,98273.74,4913.69,93360.05
OI0008214,O005096,P0138,4,0,5104.08,0.0,5104.08
OI0008215,O004911,P0295,3,10,138904.29,13890.43,125013.86
OI0008216,O005166,P0175,3,0,142236.15,0.0,142236.15
OI0008217,O004176,P0138,2,5,2552.04,127.6,2424.44
OI0008218,O002471,P0220,2,10,46445.92,4644.59,41801.33
OI0008219,O004573,P0152,3,20,34195.08,6839.02,27356.06
OI0008220,O001586,P0126,3,15,130904.37,19635.66,111268.71
OI0008221,O007473,P0246,3,15,46432.08,6964.81,39467.27
OI0008222,O001434,P0040,3,10,52281.87,5228.19,47053.68
OI0008223,O002014,P0191,4,0,79151.88,0.0,79151.88
OI0008224,O009633,P0162,4,20,8615.2,1723.04,6892.16
OI0008225,O008555,P0124,4,15,66590.6,9988.59,56602.01
OI0008226,O001300,P0177,3,15,76401.69,11460.25,64941.44
OI0008227,O001253,P0265,2,25,63549.88,15887.47,47662.41
OI0008228,O007543,P0175,2,25,94824.1,23706.02,71118.08
OI0008229,O008525,P0221,4,25,143042.12,35760.53,107281.59
OI0008230,O006624,P0173,2,5,40053.68,2002.68,38051.0
OI0008231,O003538,P0233,1,20,37362.49,7472.5,29889.99
OI0008232,O008873,P0137,4,25,88001.24,22000.31,66000.93
OI0008233,O005502,P0233,2,15,74724.98,11208.75,63516.23
OI0008234,O002315,P0239,2,15,1328.76,199.31,1129.45
OI0008235,O009783,P0139,3,20,72845.79,14569.16,58276.63
OI0008236,O009195,P0085,4,5,36782.44,1839.12,34943.32
OI0008237,O007039,P0024,4,0,92564.44,0.0,92564.44
OI0008238,O004174,P0257,1,5,10029.71,501.49,9528.22
OI0008239,O000818,P0227,1,25,9470.02,2367.5,7102.52
OI0008240,O001909,P0239,2,0,1328.76,0.0,1328.76
OI0008241,O000361,P0277,3,5,60223.92,3011.2,57212.72
OI0008242,O008253,P0260,4,15,30057.8,4508.67,25549.13
OI0008243,O004103,P0225,1,15,41086.39,6162.96,34923.43
OI0008244,O001295,P0100,4,20,154677.56,30935.51,123742.05
OI0008245,O004617,P0058,2,5,58845.32,2942.27,55903.05
OI0008246,O000213,P0221,3,0,107281.59,0.0,107281.59
OI0008247,O009381,P0245,1,20,39663.34,7932.67,31730.67
OI0008248,O008423,P0077,2,20,5463.06,1092.61,4370.45
OI0008249,O006971,P0218,3,0,107934.96,0.0,107934.96
OI0008250,O008860,P0204,2,5,17589.86,879.49,16710.37
OI0008251,O008074,P0136,4,10,4486.08,448.61,4037.47
OI0008252,O003190,P0117,4,10,144680.4,14468.04,130212.36
OI0008253,O004184,P0060,2,20,7596.26,1519.25,6077.01
OI0008254,O005636,P0254,1,10,13619.6,1361.96,12257.64
OI0008255,O000751,P0009,2,10,54633.32,5463.33,49169.99
OI0008256,O002275,P0073,3,5,57391.44,2869.57,54521.87
OI0008257,O001268,P0017,2,0,53129.8,0.0,53129.8
OI0008258,O000421,P0007,3,25,43655.88,10913.97,32741.91
OI0008259,O004527,P0103,3,15,98259.57,14738.94,83520.63
OI0008260,O001384,P0281,3,0,104525.73,0.0,104525.73
OI0008261,O005591,P0278,2,5,61691.92,3084.6,58607.32
OI0008262,O005833,P0290,4,10,103862.32,10386.23,93476.09
OI0008263,O003655,P0272,4,0,84734.28,0.0,84734.28
OI0008264,O000147,P0272,2,0,42367.14,0.0,42367.14
OI0008265,O003885,P0294,3,10,86225.49,8622.55,77602.94
OI0008266,O001354,P0160,2,5,25796.36,1289.82,24506.54
OI0008267,O005174,P0088,4,20,158364.0,31672.8,126691.2
OI0008268,O003885,P0185,4,25,57672.6,14418.15,43254.45
OI0008269,O008963,P0038,4,10,118952.68,11895.27,107057.41
OI0008270,O002124,P0023,3,15,11764.05,1764.61,9999.44
OI0008271,O003462,P0089,1,25,25607.6,6401.9,19205.7
OI0008272,O001774,P0036,1,0,38767.98,0.0,38767.98
OI0008273,O001741,P0098,4,25,80177.6,20044.4,60133.2
OI0008274,O004542,P0105,4,10,162910.76,16291.08,146619.68
OI0008275,O000393,P0117,4,0,144680.4,0.0,144680.4
OI0008276,O009866,P0292,2,5,26746.82,1337.34,25409.48
OI0008277,O000041,P0212,3,15,34425.57,5163.84,29261.73
OI0008278,O002971,P0079,3,25,41571.72,10392.93,31178.79
OI0008279,O007861,P0060,3,0,11394.39,0.0,11394.39
OI0008280,O002058,P0142,2,10,13561.32,1356.13,12205.19
OI0008281,O000561,P0060,1,5,3798.13,189.91,3608.22
OI0008282,O009107,P0022,2,5,67303.78,3365.19,63938.59
OI0008283,O009367,P0065,1,0,31116.47,0.0,31116.47
OI0008284,O009828,P0193,3,20,64376.64,12875.33,51501.31
OI0008285,O006633,P0102,4,5,9541.8,477.09,9064.71
OI0008286,O007561,P0216,1,5,13737.66,686.88,13050.78
OI0008287,O006874,P0231,4,0,94351.12,0.0,94351.12
OI0008288,O002686,P0125,1,10,29847.71,2984.77,26862.94
OI0008289,O003763,P0004,2,5,46580.12,2329.01,44251.11
OI0008290,O006372,P0217,3,0,25950.96,0.0,25950.96
OI0008291,O002315,P0207,2,5,35500.3,1775.02,33725.28
OI0008292,O003331,P0104,3,5,116223.06,5811.15,110411.91
OI0008293,O003836,P0263,3,0,132752.04,0.0,132752.04
OI0008294,O002493,P0155,3,0,141772.14,0.0,141772.14
OI0008295,O002633,P0219,4,25,154197.72,38549.43,115648.29
OI0008296,O006174,P0189,2,25,96732.44,24183.11,72549.33
OI0008297,O001616,P0222,2,10,73697.16,7369.72,66327.44
OI0008298,O001032,P0167,3,0,106108.14,0.0,106108.14
OI0008299,O001193,P0254,1,0,13619.6,0.0,13619.6
OI0008300,O002200,P0261,3,5,145642.62,7282.13,138360.49
OI0008301,O000381,P0090,1,5,6565.92,328.3,6237.62
OI0008302,O007588,P0251,2,15,49386.94,7408.04,41978.9
OI0008303,O007057,P0258,4,5,115439.64,5771.98,109667.66
OI0008304,O003840,P0253,2,25,22474.08,5618.52,16855.56
OI0008305,O001351,P0089,1,5,25607.6,1280.38,24327.22
OI0008306,O009646,P0160,4,0,51592.72,0.0,51592.72
OI0008307,O004687,P0278,2,10,61691.92,6169.19,55522.73
OI0008308,O003132,P0180,2,25,2785.96,696.49,2089.47
OI0008309,O001152,P0202,1,20,40041.71,8008.34,32033.37
OI0008310,O009599,P0204,2,0,17589.86,0.0,17589.86
OI0008311,O001194,P0021,1,10,46966.61,4696.66,42269.95
OI0008312,O000552,P0190,1,10,22044.04,2204.4,19839.64
OI0008313,O009243,P0015,3,15,70730.58,10609.59,60120.99
OI0008314,O006589,P0011,2,5,7954.82,397.74,7557.08
OI0008315,O006096,P0046,4,0,7456.84,0.0,7456.84
OI0008316,O003380,P0071,3,5,9785.97,489.3,9296.67
OI0008317,O009959,P0250,1,0,5501.79,0.0,5501.79
OI0008318,O005504,P0040,2,0,34854.58,0.0,34854.58
OI0008319,O000253,P0238,2,10,63925.08,6392.51,57532.57
OI0008320,O005084,P0046,1,10,1864.21,186.42,1677.79
OI0008321,O006791,P0072,4,20,11021.8,2204.36,8817.44
OI0008322,O008371,P0292,3,15,40120.23,6018.03,34102.2
OI0008323,O008449,P0140,1,10,25151.16,2515.12,22636.04
OI0008324,O009672,P0077,2,0,5463.06,0.0,5463.06
OI0008325,O006676,P0275,1,15,26967.65,4045.15,22922.5
OI0008326,O002602,P0150,3,20,24784.2,4956.84,19827.36
OI0008327,O009360,P0012,1,5,34970.13,1748.51,33221.62
OI0008328,O007769,P0288,1,10,1195.58,119.56,1076.02
OI0008329,O002643,P0038,4,15,118952.68,17842.9,101109.78
OI0008330,O006928,P0038,2,10,59476.34,5947.63,53528.71
OI0008331,O008080,P0209,1,15,9563.45,1434.52,8128.93
OI0008332,O006832,P0012,2,0,69940.26,0.0,69940.26
OI0008333,O003040,P0046,4,10,7456.84,745.68,6711.16
OI0008334,O003383,P0069,3,0,60679.17,0.0,60679.17
OI0008335,O008940,P0071,1,0,3261.99,0.0,3261.99
OI0008336,O007836,P0249,4,25,69555.84,17388.96,52166.88
OI0008337,O002711,P0219,4,10,154197.72,15419.77,138777.95
OI0008338,O002493,P0282,4,10,187623.08,18762.31,168860.77
OI0008339,O000096,P0077,2,10,5463.06,546.31,4916.75
OI0008340,O004440,P0227,2,0,18940.04,0.0,18940.04
OI0008341,O000244,P0046,4,10,7456.84,745.68,6711.16
OI0008342,O008730,P0106,4,0,99103.04,0.0,99103.04
OI0008343,O004372,P0064,1,20,17144.69,3428.94,13715.75
OI0008344,O001836,P0119,1,5,22218.38,1110.92,21107.46
OI0008345,O003858,P0125,2,0,59695.42,0.0,59695.42
OI0008346,O007268,P0250,4,10,22007.16,2200.72,19806.44
OI0008347,O009870,P0053,2,5,64667.66,3233.38,61434.28
OI0008348,O005978,P0142,4,10,27122.64,2712.26,24410.38
OI0008349,O006541,P0037,3,15,5645.1,846.76,4798.34
OI0008350,O000602,P0013,3,10,93788.58,9378.86,84409.72
OI0008351,O006185,P0072,3,25,8266.35,2066.59,6199.76
OI0008352,O007119,P0161,1,5,13274.0,663.7,12610.3
OI0008353,O003513,P0211,4,5,52140.84,2607.04,49533.8
OI0008354,O007639,P0189,4,15,193464.88,29019.73,164445.15
OI0008355,O006794,P0182,1,15,41028.43,6154.26,34874.17
OI0008356,O008133,P0246,3,25,46432.08,11608.02,34824.06
OI0008357,O009266,P0214,1,10,25041.78,2504.18,22537.6
OI0008358,O001636,P0165,4,10,10261.52,1026.15,9235.37
OI0008359,O008464,P0195,1,10,11699.89,1169.99,10529.9
OI0008360,O006112,P0081,1,5,7395.86,369.79,7026.07
OI0008361,O008075,P0240,1,5,1841.25,92.06,1749.19
OI0008362,O003943,P0296,3,5,97011.63,4850.58,92161.05
OI0008363,O004065,P0035,1,10,31784.31,3178.43,28605.88
OI0008364,O009699,P0236,3,20,3339.36,667.87,2671.49
OI0008365,O006640,P0203,3,10,52305.42,5230.54,47074.88
OI0008366,O007108,P0141,1,10,16217.79,1621.78,14596.01
OI0008367,O005591,P0090,1,0,6565.92,0.0,6565.92
OI0008368,O000193,P0151,3,0,37841.73,0.0,37841.73
OI0008369,O000508,P0269,1,20,38347.09,7669.42,30677.67
OI0008370,O001162,P0048,4,5,190922.0,9546.1,181375.9
OI0008371,O007479,P0050,3,20,141968.91,28393.78,113575.13
OI0008372,O004000,P0109,2,0,70089.42,0.0,70089.42
OI0008373,O007725,P0078,2,10,22421.88,2242.19,20179.69
OI0008374,O006331,P0052,3,25,95839.32,23959.83,71879.49
OI0008375,O007014,P0232,2,10,78378.24,7837.82,70540.42
OI0008376,O006431,P0220,4,0,92891.84,0.0,92891.84
OI0008377,O003541,P0027,3,0,148335.03,0.0,148335.03
OI0008378,O004568,P0166,3,0,33359.73,0.0,33359.73
OI0008379,O001659,P0077,1,0,2731.53,0.0,2731.53
OI0008380,O002136,P0103,4,15,131012.76,19651.91,111360.85
OI0008381,O004532,P0197,2,15,53384.04,8007.61,45376.43
OI0008382,O005894,P0159,2,20,56198.04,11239.61,44958.43
OI0008383,O003804,P0086,1,0,20446.08,0.0,20446.08
OI0008384,O003834,P0195,3,25,35099.67,8774.92,26324.75
OI0008385,O001866,P0226,4,10,41529.12,4152.91,37376.21
OI0008386,O009039,P0271,4,0,35780.8,0.0,35780.8
OI0008387,O009151,P0155,1,0,47257.38,0.0,47257.38
OI0008388,O002904,P0077,2,10,5463.06,546.31,4916.75
OI0008389,O005183,P0146,3,0,79891.14,0.0,79891.14
OI0008390,O009290,P0010,4,0,106832.2,0.0,106832.2
OI0008391,O005594,P0160,3,0,38694.54,0.0,38694.54
OI0008392,O008065,P0128,1,10,19395.43,1939.54,17455.89
OI0008393,O003092,P0158,3,0,122695.53,0.0,122695.53
OI0008394,O009245,P0223,2,0,14170.24,0.0,14170.24
OI0008395,O002754,P0174,4,0,116325.6,0.0,116325.6
OI0008396,O001730,P0003,4,0,76087.28,0.0,76087.28
OI0008397,O001992,P0069,2,0,40452.78,0.0,40452.78
OI0008398,O004918,P0098,2,10,40088.8,4008.88,36079.92
OI0008399,O003929,P0058,3,5,88267.98,4413.4,83854.58
OI0008400,O001298,P0062,1,0,26793.58,0.0,26793.58
OI0008401,O009965,P0007,4,0,58207.84,0.0,58207.84
OI0008402,O001745,P0207,2,0,35500.3,0.0,35500.3
OI0008403,O001288,P0275,3,15,80902.95,12135.44,68767.51
OI0008404,O007219,P0275,4,10,107870.6,10787.06,97083.54
OI0008405,O001875,P0081,1,10,7395.86,739.59,6656.27
OI0008406,O007013,P0232,3,20,117567.36,23513.47,94053.89
OI0008407,O003538,P0185,2,0,28836.3,0.0,28836.3
OI0008408,O008825,P0107,4,0,41705.36,0.0,41705.36
OI0008409,O007730,P0257,3,5,30089.13,1504.46,28584.67
OI0008410,O007721,P0280,2,5,39519.46,1975.97,37543.49
OI0008411,O007484,P0158,2,10,81797.02,8179.7,73617.32
OI0008412,O004421,P0190,2,25,44088.08,11022.02,33066.06
OI0008413,O006991,P0283,4,5,108833.92,5441.7,103392.22
OI0008414,O000223,P0117,2,0,72340.2,0.0,72340.2
OI0008415,O005726,P0208,3,15,83500.53,12525.08,70975.45
OI0008416,O000839,P0004,4,5,93160.24,4658.01,88502.23
OI0008417,O004884,P0185,3,15,43254.45,6488.17,36766.28
OI0008418,O000039,P0225,1,0,41086.39,0.0,41086.39
OI0008419,O009987,P0044,1,5,5545.58,277.28,5268.3
OI0008420,O000771,P0109,1,0,35044.71,0.0,35044.71
OI0008421,O003335,P0195,1,0,11699.89,0.0,11699.89
OI0008422,O002433,P0004,2,10,46580.12,4658.01,41922.11
OI0008423,O005531,P0133,4,5,57803.24,2890.16,54913.08
OI0008424,O008897,P0221,2,0,71521.06,0.0,71521.06
OI0008425,O005588,P0011,3,0,11932.23,0.0,11932.23
OI0008426,O004204,P0131,3,10,16392.24,1639.22,14753.02
OI0008427,O001211,P0274,1,0,23348.52,0.0,23348.52
OI0008428,O006402,P0286,3,15,32144.01,4821.6,27322.41
OI0008429,O000764,P0174,3,5,87244.2,4362.21,82881.99
OI0008430,O000352,P0222,4,5,147394.32,7369.72,140024.6
OI0008431,O008468,P0094,3,10,56696.49,5669.65,51026.84
OI0008432,O003556,P0145,2,10,78324.62,7832.46,70492.16
OI0008433,O008475,P0167,1,25,35369.38,8842.34,26527.04
OI0008434,O003668,P0080,1,0,27470.08,0.0,27470.08
OI0008435,O009911,P0289,3,20,38373.54,7674.71,30698.83
OI0008436,O000319,P0066,3,10,133711.71,13371.17,120340.54
OI0008437,O008917,P0133,2,20,28901.62,5780.32,23121.3
OI0008438,O007723,P0164,2,15,74560.52,11184.08,63376.44
OI0008439,O001669,P0259,3,15,138831.54,20824.73,118006.81
OI0008440,O004471,P0160,2,15,25796.36,3869.45,21926.91
OI0008441,O001525,P0142,4,0,27122.64,0.0,27122.64
OI0008442,O001727,P0247,2,20,3987.32,797.46,3189.86
OI0008443,O004246,P0133,3,15,43352.43,6502.86,36849.57
OI0008444,O003164,P0174,3,25,87244.2,21811.05,65433.15
OI0008445,O006796,P0184,2,0,45276.02,0.0,45276.02
OI0008446,O006759,P0083,4,25,188798.76,47199.69,141599.07
OI0008447,O004810,P0075,4,20,143809.04,28761.81,115047.23
OI0008448,O000240,P0263,3,0,132752.04,0.0,132752.04
OI0008449,O000611,P0115,1,0,34456.35,0.0,34456.35
OI0008450,O000229,P0153,2,10,52135.1,5213.51,46921.59
OI0008451,O005009,P0112,2,15,10793.4,1619.01,9174.39
OI0008452,O008948,P0140,2,15,50302.32,7545.35,42756.97
OI0008453,O006875,P0031,4,20,73132.0,14626.4,58505.6
OI0008454,O008500,P0220,1,10,23222.96,2322.3,20900.66
OI0008455,O009501,P0271,2,5,17890.4,894.52,16995.88
OI0008456,O001353,P0097,3,20,36737.73,7347.55,29390.18
OI0008457,O003251,P0011,4,5,15909.64,795.48,15114.16
OI0008458,O000922,P0103,1,5,32753.19,1637.66,31115.53
OI0008459,O000736,P0265,1,10,31774.94,3177.49,28597.45
OI0008460,O003403,P0052,4,20,127785.76,25557.15,102228.61
OI0008461,O005896,P0169,1,25,22873.86,5718.46,17155.4
OI0008462,O005844,P0140,4,0,100604.64,0.0,100604.64
OI0008463,O003364,P0083,1,0,47199.69,0.0,47199.69
OI0008464,O001178,P0268,3,5,27552.33,1377.62,26174.71
OI0008465,O005081,P0073,1,25,19130.48,4782.62,14347.86
OI0008466,O000919,P0140,2,10,50302.32,5030.23,45272.09
OI0008467,O003046,P0109,1,0,35044.71,0.0,35044.71
OI0008468,O008668,P0037,4,10,7526.8,752.68,6774.12
OI0008469,O000331,P0133,4,10,57803.24,5780.32,52022.92
OI0008470,O000349,P0009,1,0,27316.66,0.0,27316.66
OI0008471,O006060,P0185,1,0,14418.15,0.0,14418.15
OI0008472,O000468,P0243,1,0,13414.41,0.0,13414.41
OI0008473,O001752,P0148,2,10,20379.4,2037.94,18341.46
OI0008474,O000687,P0070,2,10,10596.48,1059.65,9536.83
OI0008475,O004265,P0232,1,10,39189.12,3918.91,35270.21
OI0008476,O007437,P0133,1,10,14450.81,1445.08,13005.73
OI0008477,O009914,P0118,2,10,19367.52,1936.75,17430.77
OI0008478,O008130,P0171,1,15,19519.02,2927.85,16591.17
OI0008479,O009970,P0182,2,25,82056.86,20514.22,61542.64
OI0008480,O003258,P0266,3,10,114274.2,11427.42,102846.78
OI0008481,O006875,P0158,4,5,163594.04,8179.7,155414.34
OI0008482,O009574,P0263,3,25,132752.04,33188.01,99564.03
OI0008483,O005442,P0185,4,0,57672.6,0.0,57672.6
OI0008484,O008446,P0139,1,5,24281.93,1214.1,23067.83
OI0008485,O007621,P0200,3,25,32718.72,8179.68,24539.04
OI0008486,O000027,P0064,4,25,68578.76,17144.69,51434.07
OI0008487,O002619,P0229,3,10,21270.75,2127.07,19143.68
OI0008488,O000987,P0031,2,0,36566.0,0.0,36566.0
OI0008489,O001614,P0112,2,5,10793.4,539.67,10253.73
OI0008490,O009371,P0001,3,25,83789.55,20947.39,62842.16
OI0008491,O002747,P0089,1,20,25607.6,5121.52,20486.08
OI0008492,O008888,P0215,1,20,10910.24,2182.05,8728.19
OI0008493,O006613,P0202,1,5,40041.71,2002.09,38039.62
OI0008494,O003377,P0046,3,20,5592.63,1118.53,4474.1
OI0008495,O001756,P0269,3,15,115041.27,17256.19,97785.08
OI0008496,O008849,P0076,1,20,37191.51,7438.3,29753.21
OI0008497,O004474,P0240,3,10,5523.75,552.38,4971.37
OI0008498,O001273,P0113,4,5,196547.48,9827.37,186720.11
OI0008499,O006912,P0207,1,10,17750.15,1775.02,15975.13
OI0008500,O004006,P0295,4,5,185205.72,9260.29,175945.43
OI0008501,O001025,P0275,2,0,53935.3,0.0,53935.3
OI0008502,O002586,P0213,2,20,48277.12,9655.42,38621.7
OI0008503,O007365,P0096,1,20,17286.15,3457.23,13828.92
OI0008504,O009924,P0057,3,15,104742.42,15711.36,89031.06
OI0008505,O005997,P0047,2,0,47234.8,0.0,47234.8
OI0008506,O008820,P0160,1,0,12898.18,0.0,12898.18
OI0008507,O006573,P0001,1,0,27929.85,0.0,27929.85
OI0008508,O000269,P0207,3,10,53250.45,5325.04,47925.41
OI0008509,O002657,P0035,3,5,95352.93,4767.65,90585.28
OI0008510,O001433,P0212,2,20,22950.38,4590.08,18360.3
OI0008511,O007442,P0159,4,10,112396.08,11239.61,101156.47
OI0008512,O008247,P0024,1,10,23141.11,2314.11,20827.0
OI0008513,O006043,P0040,1,20,17427.29,3485.46,13941.83
OI0008514,O006712,P0249,1,0,17388.96,0.0,17388.96
OI0008515,O009585,P0192,2,20,84714.46,16942.89,67771.57
OI0008516,O009986,P0093,2,20,26585.26,5317.05,21268.21
OI0008517,O008124,P0201,2,15,71675.3,10751.3,60924.0
OI0008518,O006228,P0120,1,0,3759.85,0.0,3759.85
OI0008519,O002342,P0244,3,0,103378.65,0.0,103378.65
OI0008520,O003018,P0138,1,0,1276.02,0.0,1276.02
OI0008521,O008156,P0256,3,5,148752.96,7437.65,141315.31
OI0008522,O008659,P0117,4,10,144680.4,14468.04,130212.36
OI0008523,O008757,P0002,4,0,185856.96,0.0,185856.96
OI0008524,O002431,P0279,2,0,36776.32,0.0,36776.32
OI0008525,O004256,P0193,1,0,21458.88,0.0,21458.88
OI0008526,O006374,P0063,3,15,57243.63,8586.54,48657.09
OI0008527,O007372,P0036,1,5,38767.98,1938.4,36829.58
OI0008528,O001795,P0279,1,5,18388.16,919.41,17468.75
OI0008529,O000832,P0063,1,0,19081.21,0.0,19081.21
OI0008530,O006540,P0214,4,0,100167.12,0.0,100167.12
OI0008531,O000282,P0033,1,10,21034.49,2103.45,18931.04
OI0008532,O006949,P0175,2,10,94824.1,9482.41,85341.69
OI0008533,O007538,P0019,2,15,32502.92,4875.44,27627.48
OI0008534,O003658,P0279,4,10,73552.64,7355.26,66197.38
OI0008535,O003628,P0110,3,5,37389.84,1869.49,35520.35
OI0008536,O008331,P0086,4,5,81784.32,4089.22,77695.1
OI0008537,O006099,P0004,2,15,46580.12,6987.02,39593.1
OI0008538,O004549,P0097,2,5,24491.82,1224.59,23267.23
OI0008539,O007448,P0084,2,0,80496.6,0.0,80496.6
OI0008540,O009443,P0242,2,0,68526.88,0.0,68526.88
OI0008541,O006748,P0128,3,5,58186.29,2909.31,55276.98
OI0008542,O008723,P0096,4,15,69144.6,10371.69,58772.91
OI0008543,O009926,P0181,2,15,31575.32,4736.3,26839.02
OI0008544,O009528,P0112,4,0,21586.8,0.0,21586.8
OI0008545,O003703,P0121,2,5,39207.88,1960.39,37247.49
OI0008546,O000109,P0273,3,0,119196.09,0.0,119196.09
OI0008547,O008167,P0025,2,10,89124.08,8912.41,80211.67
OI0008548,O000723,P0014,3,0,28836.18,0.0,28836.18
OI0008549,O000499,P0110,2,15,24926.56,3738.98,21187.58
OI0008550,O009311,P0030,2,10,93365.96,9336.6,84029.36
OI0008551,O009708,P0022,4,5,134607.56,6730.38,127877.18
OI0008552,O006993,P0102,1,25,2385.45,596.36,1789.09
OI0008553,O002831,P0260,3,10,22543.35,2254.34,20289.01
OI0008554,O003518,P0072,3,5,8266.35,413.32,7853.03
OI0008555,O006283,P0116,1,5,46948.74,2347.44,44601.3
OI0008556,O000269,P0256,3,25,148752.96,37188.24,111564.72
OI0008557,O008529,P0114,3,0,129118.02,0.0,129118.02
OI0008558,O005148,P0028,3,0,142387.98,0.0,142387.98
OI0008559,O005276,P0182,1,10,41028.43,4102.84,36925.59
OI0008560,O007184,P0186,3,5,45124.56,2256.23,42868.33
OI0008561,O005924,P0251,2,5,49386.94,2469.35,46917.59
OI0008562,O003825,P0182,2,5,82056.86,4102.84,77954.02
OI0008563,O001192,P0144,3,20,101033.07,20206.61,80826.46
OI0008564,O007060,P0206,1,20,22654.0,4530.8,18123.2
OI0008565,O000353,P0252,2,15,76937.4,11540.61,65396.79
OI0008566,O002562,P0172,2,10,16325.36,1632.54,14692.82
OI0008567,O000205,P0171,2,0,39038.04,0.0,39038.04
OI0008568,O003330,P0241,1,10,42623.02,4262.3,38360.72
OI0008569,O001787,P0242,4,25,137053.76,34263.44,102790.32
OI0008570,O002432,P0080,3,20,82410.24,16482.05,65928.19
OI0008571,O003429,P0257,2,0,20059.42,0.0,20059.42
OI0008572,O002373,P0247,2,25,3987.32,996.83,2990.49
OI0008573,O002118,P0030,3,0,140048.94,0.0,140048.94
OI0008574,O000562,P0123,3,0,58331.64,0.0,58331.64
OI0008575,O001888,P0192,2,5,84714.46,4235.72,80478.74
OI0008576,O004272,P0027,2,0,98890.02,0.0,98890.02
OI0008577,O006655,P0080,2,0,54940.16,0.0,54940.16
OI0008578,O008913,P0088,1,5,39591.0,1979.55,37611.45
OI0008579,O000393,P0156,4,10,39753.68,3975.37,35778.31
OI0008580,O000245,P0088,4,10,158364.0,15836.4,142527.6
OI0008581,O005032,P0217,3,10,25950.96,2595.1,23355.86
OI0008582,O008322,P0179,1,5,25512.92,1275.65,24237.27
OI0008583,O006729,P0130,4,25,139310.56,34827.64,104482.92
OI0008584,O009875,P0253,1,5,11237.04,561.85,10675.19
OI0008585,O004705,P0071,4,5,13047.96,652.4,12395.56
OI0008586,O008057,P0087,1,5,17908.98,895.45,17013.53
OI0008587,O003091,P0035,3,0,95352.93,0.0,95352.93
OI0008588,O004845,P0094,3,5,56696.49,2834.82,53861.67
OI0008589,O001853,P0194,4,5,110758.0,5537.9,105220.1
OI0008590,O007143,P0016,2,0,72142.16,0.0,72142.16
OI0008591,O007358,P0008,4,20,32729.56,6545.91,26183.65
OI0008592,O007821,P0092,4,15,79856.08,11978.41,67877.67
OI0008593,O001938,P0040,4,5,69709.16,3485.46,66223.7
OI0008594,O004994,P0209,1,5,9563.45,478.17,9085.28
OI0008595,O006147,P0185,3,25,43254.45,10813.61,32440.84
OI0008596,O000902,P0245,1,0,39663.34,0.0,39663.34
OI0008597,O008092,P0206,1,20,22654.0,4530.8,18123.2
OI0008598,O001357,P0085,3,0,27586.83,0.0,27586.83
OI0008599,O001364,P0283,4,20,108833.92,21766.78,87067.14
OI0008600,O006304,P0160,1,10,12898.18,1289.82,11608.36
OI0008601,O009087,P0230,2,15,74914.92,11237.24,63677.68
OI0008602,O003487,P0119,2,0,44436.76,0.0,44436.76
OI0008603,O007433,P0285,4,5,18565.96,928.3,17637.66
OI0008604,O006211,P0243,1,10,13414.41,1341.44,12072.97
OI0008605,O001974,P0164,2,10,74560.52,7456.05,67104.47
